id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_ja_0486,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: standard,①基準，水準 ②標準の,①福祉 ②（健康なども含めた）幸福 ③生活保護,～を廃止する,税金（〈米〉→〈可算〉 〈英〉→〈不可算〉）,①（for ～）（～の）資格がある ②（as ～）（～としての）資格を得る ③～に資格を与える,①～を構成する，組み立てる ②～を作曲［作文］する ③～を落ち着かせる,観客,①～を拒絶する ②（人）を除け者にする,1,standard は「①基準，水準 ②標準の」という意味で使われます。 語源メモ: stand「立つ」。,環境,3,true
leap_ja_0487,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: prosperity,繁栄,（地域）社会，共同体（の人々）,（A on B）（A）を（B に）課す，押しつける,①費用，経費 ②（at the － of ～）（～を）犠牲（にして）,①～を割り当てる ②～を配属する,①～をくっつける，添付する ②～に愛着を持たせる,①（家族も含めて）親戚 ②相対的な,（A to do）（A）を説得して～させる,1,prosperity は「繁栄」という意味で使われます。 語源メモ: pro-「前に、前もって、代わりの」。,経済,3,true
leap_ja_0488,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: crisis,危機,①個人，個体 ②個人の，個々の,① 利用する権利 ②（場所への）接近方法,借金,①職業〈可算〉 ②占有，占領〈不可算〉,①～をつなげる ②～を関連づける ③つながる,①～に入る ②～を入力する ③（into ～）（ある段階などに）入る,①（A of B）（A）に （Bを）確信させる，（A that S V）（A）に（～を） 確信させる ②（A to do）（A）を説得して～させる,1,crisis は「危機」という意味で使われます。 語源メモ: ギリシャ語Krinein「決定、選別」。,経済,3,true
leap_ja_0489,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: prejudice,①偏見，先入観 ②～に偏見をもたせる,①役人，役員 ②公式の,① 義務 ②関税,①預金 ②頭金，保証金 ③埋蔵物 ④ ～を預ける,①職業 ②経歴,①（A to B）（A）を（B に）関連づける ②～を（順序立てて）話す ③（to ～）（～の）気持ちがわかる,①（人が主語）～と一緒に行く ②（物が主語）～に伴う,①～を奮起させる，かき立てる ②（作品）に創作のヒントを与える,1,prejudice は「①偏見，先入観 ②～に偏見をもたせる」という意味で使われます。 語源メモ: pre(before)＋judice(判断)。,IT,3,true
leap_ja_0490,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: discrimination,①差別 ②識別,（外国からの）移民,①義務的な ②規定の,①料金 ②責任，管理 ③（against ～）（～に対する）非難，告訴 ④～を請求する ⑤～を告訴する ⑥～を充電する,①（専門的な）職業 ②（the －）同業者集団,①（A with B）（A）を（B と）関連づける，（A）から（B を）連想する ②（with ～） （～と）付き合う ③同僚，共同経営者,①出発 ②逸脱,～のやる気をなくさせる，落胆させる,1,discrimination は「①差別 ②識別」という意味で使われます。 語源メモ: dis-（二つに）＋cerno（分ける）？-nation(すること）。,IT,3,true
leap_ja_0491,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: charity,①慈善（事業）〈不可算〉 ②慈善団体〈可算〉 ③（形容詞的に）慈善のための,①ボランティア ②（to do）（～することを）進んで引き受ける,①（人が主語）責任がある ②（物が主語）原因となっている,①賃金 ②（闘争，運動など）を行う,①失業 ②失業率（＝－rate），失業者数 （① ② ともに〈不可算〉）,①～を貼り付ける ②（舌や脚）を出す ③（to）（規則などを）守る，固執する,①目的地 ②（tourist －）旅行先，観光地,①～を促進する ②（be［get］－d to ～）（～に）出世［昇進］する,1,charity は「①慈善（事業）〈不可算〉 ②慈善団体〈可算〉 ③（形容詞的に）慈善のための」という意味で使われます。,環境,3,true
leap_ja_0492,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: benefit,①恩恵 ②（複数形）手当 ③（from ～）（～から）利益を得る ④～に利益を与える,（to ～）①（～に）貢献する ②（～の）一因となる ③（A to B）（A）を（B に）寄付する，提供する,①政策 ②方針 ③保険契約，約款,不況，不景気,①書類，資料 ②～を記録する,①～を引き離す ②別々の,交通機関〈不可算〉,①拡大する，膨張する ②～を拡大する，膨張させる,1,benefit は「①恩恵 ②（複数形）手当 ③（from ～）（～から）利益を得る ④～に利益を与える」という意味で使われます。 語源メモ: bene「よい」fic「する」。,IT,3,true
leap_ja_0493,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: welfare,①福祉 ②（健康なども含めた）幸福 ③生活保護,～を廃止する,～を（選挙で）選ぶ,～を消費する,①（組織の）部門，課 ②（大学の）学科 ③（米国などの）省,泥棒,①～経由で ②～によって,①～を延長する，広げる ②伸びる，広がる,1,welfare は「①福祉 ②（健康なども含めた）幸福 ③生活保護」という意味で使われます。 語源メモ: well（良く）＋fare（やっていく）。,IT,3,true
leap_ja_0494,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: community,（地域）社会，共同体（の人々）,（A on B）（A）を（B に）課す，押しつける,①工業 ②（the ～ industry）産業，業界 ③ 勤勉,①～を浪費する ②浪費，無駄 ③廃棄物〈不可算〉,①支店，支局 ②（学問の）部門 ③枝,犯罪,①（to ～）（～に）至る ②（a ～ life）（～な生活）を送る ③（A to do）A に～させる ④鉛，（シャーペンなどの）芯,①～を広げる ②広がる,1,community は「（地域）社会，共同体（の人々）」という意味で使われます。 語源メモ: ラテン語Communis「共有」。,IT,3,true
leap_ja_0495,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: individual,①個人，個体 ②個人の，個々の,① 利用する権利 ②（場所への）接近方法,収入,①（A in B）（A）を（B に）投資する ②（A with B）（A）に（B を）与える,①小売り〈不可算〉 ②小売りされている,動機,①上がる，昇る ②上昇,①～を広げる ②広がる ③広がり,1,individual は「①個人，個体 ②個人の，個々の」という意味で使われます。 語源メモ: in-（否定）＋divido（分ける）。,環境,3,true
leap_ja_0496,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: official,①役人，役員 ②公式の,① 義務 ②関税,利益，利潤,①～を輸入する ②輸入，輸入品,①組織，制度 ②体系 （①②ともに〈可算〉）,（（人）for ～）（人）を（～の理由で）罰する,～を下げる,①（荷物など）を縛る ②（ひも，ネクタイなど）を結ぶ ③ネクタイ （＝necktie） ④（家族などの）きずな,1,official は「①役人，役員 ②公式の」という意味で使われます。 語源メモ: ope「はたらく」fic「する」al「性質」。,IT,3,true
leap_ja_0497,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: immigrant,（外国からの）移民,①義務的な ②規定の,税金（〈米〉→〈可算〉 〈英〉→〈不可算〉）,財政的な，金銭的な,構造,①（法律など）に違反する ②（権利など）を侵害する,①流れる ②流れ,～を結びつける，縛る,1,immigrant は「（外国からの）移民」という意味で使われます。,経済,3,true
leap_ja_0498,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: volunteer,①ボランティア ②（to do）（～することを）進んで引き受ける,①（人が主語）責任がある ②（物が主語）原因となっている,①費用，経費 ②（at the － of ～）（～を）犠牲（にして）,①～を（一時的に）雇う ②（金を払って短期間）～を借りる,建築（様式）〈不可算〉,①合法の ②法律の，法的な,①破裂する，爆発する ②（慣用句で）突然～し始める,①～を固定する ②（ボタンなど）をかける，留める,1,volunteer は「①ボランティア ②（to do）（～することを）進んで引き受ける」という意味で使われます。 語源メモ: volun「願う」。,環境,3,true
leap_ja_0499,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: contribute,（to ～）①（～に）貢献する ②（～の）一因となる ③（A to B）（A）を（B に）寄付する，提供する,①政策 ②方針 ③保険契約，約款,借金,①（人）を雇う ②（物，事）を用いる,建設〈不可算〉,①敵 ②（形容詞的に）敵の,①割れる，砕ける ②（パンと）音を出す ③～を割る，砕く ④割れ目,①～を固定する ②～を修理する ③（主に 〈米〉）（食事，飲み物）を作る,1,contribute は「（to ～）①（～に）貢献する ②（～の）一因となる ③（A to B）（A）を（B に）寄付する，提供する」という意味で使われます。 語源メモ: con-（一緒に）＋tribuo（与える）。,IT,3,true
leap_ja_0500,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: abolish,～を廃止する,～を（選挙で）選ぶ,①預金 ②頭金，保証金 ③埋蔵物 ④ ～を預ける,①（as ～）（～を）辞職する ②（地位など）を辞める,①機能 ②機能する,①競争する ②（in ～）（競技などに）参加する,①（固体が）溶ける ②～を溶かす,①（機械など）を設置する ②～をインストールする,1,abolish は「～を廃止する」という意味で使われます。 語源メモ: ab-（離れて）＋oleo（成長する）。,環境,3,true
leap_ja_0501,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: impose,（A on B）（A）を（B に）課す，押しつける,①工業 ②（the ～ industry）産業，業界 ③ 勤勉,①料金 ②責任，管理 ③（against ～）（～に対する）非難，告訴 ④～を請求する ⑤～を告訴する ⑥～を充電する,①（for ～）（～の）資格がある ②（as ～）（～としての）資格を得る ③～に資格を与える,①表面 ②表面化する,①（相手）を打ち負かす ②敗北,①進歩，前進 〈不可算〉 ②進歩する，進む,①～を我慢する ②～に抵抗する,1,impose は「（A on B）（A）を（B に）課す，押しつける」という意味で使われます。 語源メモ: in-（～の上に）＋pono（置く）。,経済,3,true
leap_ja_0502,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: access,① 利用する権利 ②（場所への）接近方法,収入,①賃金 ②（闘争，運動など）を行う,①～を割り当てる ②～を配属する,側面,犠牲者,①進歩，前進 〈可算〉 ②（軍隊などが）前進する，進歩する ③事前の,～に従う,1,access は「① 利用する権利 ②（場所への）接近方法」という意味で使われます。 語源メモ: ac「その方向へ」cess「進む」。,経済,3,true
leap_ja_0503,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: duty,① 義務 ②関税,利益，利潤,不況，不景気,①職業〈可算〉 ②占有，占領〈不可算〉,①端 ②（ナイフなどの）刃 ③優位,（to ～）（～に対する）障害〈可算〉,①（with～）（～を）扱う ②取り引き,①従事する ②（関心，注意など）を引く,1,duty は「① 義務 ②関税」という意味で使われます。 語源メモ: deu（義務を負っている）＋-ete（抽象名詞語尾<-ity）→debeo（何かを負っている）。,IT,3,true
leap_ja_0504,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: compulsory,①義務的な ②規定の,税金（〈米〉→〈可算〉 〈英〉→〈不可算〉）,～を消費する,①職業 ②経歴,①（of ～）（～で）構成されている ②（in ～）（～に）ある,①害〈不可算〉 ②～に害を与える,①～を扱う ②（手で）～を扱う，触れる ③取っ手,（into～）①（～に）ぶつかる ②（～に）偶然出会う,1,compulsory は「①義務的な ②規定の」という意味で使われます。 語源メモ: com-（強く）＋pello（押す）。,IT,3,true
leap_ja_0505,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: responsible,①（人が主語）責任がある ②（物が主語）原因となっている,①費用，経費 ②（at the － of ～）（～を）犠牲（にして）,①～を浪費する ②浪費，無駄 ③廃棄物〈不可算〉,①（専門的な）職業 ②（the －）同業者集団,①～を構成する，組み立てる ②～を作曲［作文］する ③～を落ち着かせる,①（プライバシーなど）を侵害する ②（国など）に侵入する，～を侵略する,（with～）（～に）（うまく）対処する,①激突する ②（飛行機が）墜落する ③激突，墜落,1,responsible は「①（人が主語）責任がある ②（物が主語）原因となっている」という意味で使われます。 語源メモ: -ible「できる、しうる」。,経済,3,true
leap_ja_0506,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: policy,①政策 ②方針 ③保険契約，約款,借金,①（A in B）（A）を（B に）投資する ②（A with B）（A）に（B を）与える,①失業 ②失業率（＝－rate），失業者数 （① ② ともに〈不可算〉）,①～をくっつける，添付する ②～に愛着を持たせる,～を危険にさらす,①（副詞を伴って）～を扱う ②（病人，病気）を治療する ③（A to B） （A） に（Bを）おごる ④楽しみ,①身をかがめる ②～を曲げる ③（道の）カーブ,1,policy は「①政策 ②方針 ③保険契約，約款」という意味で使われます。 語源メモ: polites（市民）＋-ia（抽象名詞）→??polis（都市）。,経済,3,true
leap_ja_0507,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: elect,～を（選挙で）選ぶ,①預金 ②頭金，保証金 ③埋蔵物 ④ ～を預ける,①～を輸入する ②輸入，輸入品,①書類，資料 ②～を記録する,①～をつなげる ②～を関連づける ③つながる,①～を中断する ②～を遮る ③人の話を遮る,（to ～）（～の）手がかり,①（人）を （愛情こめて）抱きしめる ②抱擁,1,elect は「～を（選挙で）選ぶ」という意味で使われます。 語源メモ: ex-（外に出して）＋lego（選ぶ；欲する）。,環境,3,true
leap_ja_0508,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: industry,①工業 ②（the ～ industry）産業，業界 ③ 勤勉,①料金 ②責任，管理 ③（against ～）（～に対する）非難，告訴 ④～を請求する ⑤～を告訴する ⑥～を充電する,財政的な，金銭的な,①（組織の）部門，課 ②（大学の）学科 ③（米国などの）省,①（A to B）（A）を（B に）関連づける ②～を（順序立てて）話す ③（to ～）（～の）気持ちがわかる,①～を台無しにする ②（子ども）を甘やかす,～を制限する,①（at ～）（～を）じっと見つめる ②凝視,1,industry は「①工業 ②（the ～ industry）産業，業界 ③ 勤勉」という意味で使われます。 語源メモ: ?industrius（建設的な）→?indu（～の中に）＋struo（建設する）。,経済,3,true
leap_ja_0509,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: income,収入,①賃金 ②（闘争，運動など）を行う,①～を（一時的に）雇う ②（金を払って短期間）～を借りる,①支店，支局 ②（学問の）部門 ③枝,①（A with B）（A）を（B と）関連づける，（A）から（B を）連想する ②（with ～） （～と）付き合う ③同僚，共同経営者,観客,①（数量，範囲）を制限する ②制限,①（at［on］～）（～を）見つめる ②視線，凝視,1,income は「収入」という意味で使われます。 語源メモ: ?in-（～の中に）＋come（来る）。,経済,3,true
leap_ja_0510,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: profit,利益，利潤,不況，不景気,①（人）を雇う ②（物，事）を用いる,①小売り〈不可算〉 ②小売りされている,①～を貼り付ける ②（舌や脚）を出す ③（to）（規則などを）守る，固執する,①（家族も含めて）親戚 ②相対的な,～を禁じる,①ちらりと見る ②ちらりと見ること,1,profit は「利益，利潤」という意味で使われます。 語源メモ: pro「前に」fic「つくる」＝「つくり出すもの」。,経済,3,true
leap_ja_0511,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: tax,税金（〈米〉→〈可算〉 〈英〉→〈不可算〉）,～を消費する,①（as ～）（～を）辞職する ②（地位など）を辞める,①組織，制度 ②体系 （①②ともに〈可算〉）,①～を引き離す ②別々の,①～に入る ②～を入力する ③（into ～）（ある段階などに）入る,①禁止〈可算〉 ②～を禁止する,①～がちらりと見える ②ちらりと見えること,1,tax は「税金（〈米〉→〈可算〉 〈英〉→〈不可算〉）」という意味で使われます。,経済,3,true
leap_ja_0512,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: expense,①費用，経費 ②（at the － of ～）（～を）犠牲（にして）,①～を浪費する ②浪費，無駄 ③廃棄物〈不可算〉,①（for ～）（～の）資格がある ②（as ～）（～としての）資格を得る ③～に資格を与える,構造,泥棒,①（人が主語）～と一緒に行く ②（物が主語）～に伴う,①～を断る ②（to do）～するのを拒む,①（手足や体）を伸ばす，広げる ②伸ばす，広がる ③（ひと続きの）広がり,1,expense は「①費用，経費 ②（at the － of ～）（～を）犠牲（にして）」という意味で使われます。 語源メモ: ex-(外に)＋pendere（つるす、測り与える）。,IT,3,true
leap_ja_0513,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: debt,借金,①（A in B）（A）を（B に）投資する ②（A with B）（A）に（B を）与える,①～を割り当てる ②～を配属する,建築（様式）〈不可算〉,犯罪,①出発 ②逸脱,①～を拒絶する ②（人）を除け者にする,①つまずく ②（across［into］～）（～に）偶然出会う,1,debt は「借金」という意味で使われます。 語源メモ: debeo（何かを負っている）→de-（強調）＋habeo（持っている）。,IT,3,true
leap_ja_0514,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: deposit,①預金 ②頭金，保証金 ③埋蔵物 ④ ～を預ける,①～を輸入する ②輸入，輸入品,①職業〈可算〉 ②占有，占領〈不可算〉,建設〈不可算〉,動機,①目的地 ②（tourist －）旅行先，観光地,（A to do）（A）を説得して～させる,①～を（強く）押す ②～を押しつける，勧める ③（the －）報道機関，出版,1,deposit は「①預金 ②頭金，保証金 ③埋蔵物 ④ ～を預ける」という意味で使われます。 語源メモ: de-（下に、離して）+pose（置く）。,IT,3,true
leap_ja_0515,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: charge,①料金 ②責任，管理 ③（against ～）（～に対する）非難，告訴 ④～を請求する ⑤～を告訴する ⑥～を充電する,財政的な，金銭的な,①職業 ②経歴,①機能 ②機能する,（（人）for ～）（人）を（～の理由で）罰する,交通機関〈不可算〉,①（A of B）（A）に （Bを）確信させる，（A that S V）（A）に（～を） 確信させる ②（A to do）（A）を説得して～させる,～を（ずるずると）引きずる,1,charge は「①料金 ②責任，管理 ③（against ～）（～に対する）非難，告訴 ④～を請求する ⑤～を告訴する ⑥～を充電する」という意味で使われます。 語源メモ: chargier（荷を乗せる）。,環境,3,true
leap_ja_0516,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: wage,①賃金 ②（闘争，運動など）を行う,①～を（一時的に）雇う ②（金を払って短期間）～を借りる,①（専門的な）職業 ②（the －）同業者集団,①表面 ②表面化する,①（法律など）に違反する ②（権利など）を侵害する,①～経由で ②～によって,①～を奮起させる，かき立てる ②（作品）に創作のヒントを与える,①（against［on］～）（～に）寄りかかる ②（forward）身を乗り出す ③（健康的に）痩せている,1,wage は「①賃金 ②（闘争，運動など）を行う」という意味で使われます。,環境,3,true
leap_ja_0517,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: recession,不況，不景気,①（人）を雇う ②（物，事）を用いる,①失業 ②失業率（＝－rate），失業者数 （① ② ともに〈不可算〉）,側面,①合法の ②法律の，法的な,①（to ～）（～に）至る ②（a ～ life）（～な生活）を送る ③（A to do）A に～させる ④鉛，（シャーペンなどの）芯,～のやる気をなくさせる，落胆させる,①～をひっかく，かく ②ひっかき傷,1,recession は「不況，不景気」という意味で使われます。 語源メモ: re (後ろに）+ cess (行く）。,経済,3,true
leap_ja_0518,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: consume,～を消費する,①（as ～）（～を）辞職する ②（地位など）を辞める,①書類，資料 ②～を記録する,①端 ②（ナイフなどの）刃 ③優位,①敵 ②（形容詞的に）敵の,①上がる，昇る ②上昇,①～を促進する ②（be［get］－d to ～）（～に）出世［昇進］する,①おじぎする ②おじぎ,1,consume は「～を消費する」という意味で使われます。 語源メモ: con(＝完全に)＋sume(＝取る)。,環境,3,true
leap_ja_0519,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: waste,①～を浪費する ②浪費，無駄 ③廃棄物〈不可算〉,①（for ～）（～の）資格がある ②（as ～）（～としての）資格を得る ③～に資格を与える,①（組織の）部門，課 ②（大学の）学科 ③（米国などの）省,①（of ～）（～で）構成されている ②（in ～）（～に）ある,①競争する ②（in ～）（競技などに）参加する,～を下げる,①拡大する，膨張する ②～を拡大する，膨張させる,①うなずく ②（off）うたた寝する ③うなずき，会釈,1,"waste は「①～を浪費する ②浪費，無駄 ③廃棄物〈不可算〉」という意味で使われます。 語源メモ: wasto（離れる 見捨てる, give out)。",環境,3,true
leap_ja_0520,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: invest,①（A in B）（A）を（B に）投資する ②（A with B）（A）に（B を）与える,①～を割り当てる ②～を配属する,①支店，支局 ②（学問の）部門 ③枝,①～を構成する，組み立てる ②～を作曲［作文］する ③～を落ち着かせる,①（相手）を打ち負かす ②敗北,①流れる ②流れ,①～を延長する，広げる ②伸びる，広がる,①ため息をつく ②ため息,1,invest は「①（A in B）（A）を（B に）投資する ②（A with B）（A）に（B を）与える」という意味で使われます。 語源メモ: in-（中に）＋vestio（着せる）→vestis（法服）＝「権力を示す衣服を着せること」。,経済,3,true
leap_ja_0521,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: import,①～を輸入する ②輸入，輸入品,①職業〈可算〉 ②占有，占領〈不可算〉,①小売り〈不可算〉 ②小売りされている,①～をくっつける，添付する ②～に愛着を持たせる,犠牲者,①破裂する，爆発する ②（慣用句で）突然～し始める,①～を広げる ②広がる,①あくびをする ②あくび,1,import は「①～を輸入する ②輸入，輸入品」という意味で使われます。 語源メモ: im「中へ」port「運ぶ」。,IT,3,true
leap_ja_0522,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: financial,財政的な，金銭的な,①職業 ②経歴,①組織，制度 ②体系 （①②ともに〈可算〉）,①～をつなげる ②～を関連づける ③つながる,（to ～）（～に対する）障害〈可算〉,①割れる，砕ける ②（パンと）音を出す ③～を割る，砕く ④割れ目,①～を広げる ②広がる ③広がり,①～を埋める ②～を埋葬する,1,financial は「財政的な，金銭的な」という意味で使われます。 語源メモ: finer 「終わる、支払う」。,環境,3,true
leap_ja_0523,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: hire,①～を（一時的に）雇う ②（金を払って短期間）～を借りる,①（専門的な）職業 ②（the －）同業者集団,構造,①（A to B）（A）を（B に）関連づける ②～を（順序立てて）話す ③（to ～）（～の）気持ちがわかる,①害〈不可算〉 ②～に害を与える,①（固体が）溶ける ②～を溶かす,①（荷物など）を縛る ②（ひも，ネクタイなど）を結ぶ ③ネクタイ （＝necktie） ④（家族などの）きずな,①～を遂行する ②～を演じる，演奏する ③（副詞を伴い）やる,1,hire は「①～を（一時的に）雇う ②（金を払って短期間）～を借りる」という意味で使われます。,IT,3,true
leap_ja_0524,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: employ,①（人）を雇う ②（物，事）を用いる,①失業 ②失業率（＝－rate），失業者数 （① ② ともに〈不可算〉）,建築（様式）〈不可算〉,①（A with B）（A）を（B と）関連づける，（A）から（B を）連想する ②（with ～） （～と）付き合う ③同僚，共同経営者,①（プライバシーなど）を侵害する ②（国など）に侵入する，～を侵略する,①進歩，前進 〈不可算〉 ②進歩する，進む,～を結びつける，縛る,①～を採用する ②～を養子にする,1,employ は「①（人）を雇う ②（物，事）を用いる」という意味で使われます。 語源メモ: em「中へ」ploy「折る」。,経済,3,true
leap_ja_0525,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: resign,①（as ～）（～を）辞職する ②（地位など）を辞める,①書類，資料 ②～を記録する,建設〈不可算〉,①～を貼り付ける ②（舌や脚）を出す ③（to）（規則などを）守る，固執する,～を危険にさらす,①進歩，前進 〈可算〉 ②（軍隊などが）前進する，進歩する ③事前の,①～を固定する ②（ボタンなど）をかける，留める,①（from ～）（～から）逃れる ②～を避ける ③逃亡,1,resign は「①（as ～）（～を）辞職する ②（地位など）を辞める」という意味で使われます。 語源メモ: re（?に反して）sign（署名する）。,環境,3,true
leap_ja_0526,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: qualify,①（for ～）（～の）資格がある ②（as ～）（～としての）資格を得る ③～に資格を与える,①（組織の）部門，課 ②（大学の）学科 ③（米国などの）省,①機能 ②機能する,①～を引き離す ②別々の,①～を中断する ②～を遮る ③人の話を遮る,①（with～）（～を）扱う ②取り引き,①～を固定する ②～を修理する ③（主に 〈米〉）（食事，飲み物）を作る,①～をまき散らす ②（群衆などが）散る,1,qualify は「①（for ～）（～の）資格がある ②（as ～）（～としての）資格を得る ③～に資格を与える」という意味で使われます。 語源メモ: quali「質」fy「する」。,IT,3,true
leap_ja_0527,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: assign,①～を割り当てる ②～を配属する,①支店，支局 ②（学問の）部門 ③枝,①表面 ②表面化する,泥棒,①～を台無しにする ②（子ども）を甘やかす,①～を扱う ②（手で）～を扱う，触れる ③取っ手,①（機械など）を設置する ②～をインストールする,①～を折る ②（up）～を折りたたむ ③（腕）を組む ④折りたためる,1,assign は「①～を割り当てる ②～を配属する」という意味で使われます。 語源メモ: as「その方向へ」sign「しるし」＝「印を付ける」。,環境,3,true
leap_ja_0528,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: occupation,①職業〈可算〉 ②占有，占領〈不可算〉,①小売り〈不可算〉 ②小売りされている,側面,犯罪,観客,（with～）（～に）（うまく）対処する,①～を我慢する ②～に抵抗する,①～を掛ける ② ～を絞首刑にする ③ぶら下がる,1,occupation は「①職業〈可算〉 ②占有，占領〈不可算〉」という意味で使われます。 語源メモ: -ation「すること、するもの」、-tion「こと、もの」。,環境,3,true
leap_ja_0529,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: career,①職業 ②経歴,①組織，制度 ②体系 （①②ともに〈可算〉）,①端 ②（ナイフなどの）刃 ③優位,動機,①（家族も含めて）親戚 ②相対的な,①（副詞を伴って）～を扱う ②（病人，病気）を治療する ③（A to B） （A） に（Bを）おごる ④楽しみ,～に従う,①～を解放する ②（映画など）を発表する，出す ③（ガスなど）を放出する ④解放，発売,1,career は「①職業 ②経歴」という意味で使われます。,経済,3,true
leap_ja_0530,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: profession,①（専門的な）職業 ②（the －）同業者集団,構造,①（of ～）（～で）構成されている ②（in ～）（～に）ある,（（人）for ～）（人）を（～の理由で）罰する,①～に入る ②～を入力する ③（into ～）（ある段階などに）入る,（to ～）（～の）手がかり,①従事する ②（関心，注意など）を引く,①～を打つ ②（災害が）～を襲う ③（考えが人）に思い浮かぶ ④（A as B）（A）に（B という）印象を与える ⑤ストライキ,1,profession は「①（専門的な）職業 ②（the －）同業者集団」という意味で使われます。 語源メモ: pro「前に/公に」fess「言う」ion「こと、もの」。,IT,3,true
leap_ja_0531,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: unemployment,①失業 ②失業率（＝－rate），失業者数 （① ② ともに〈不可算〉）,建築（様式）〈不可算〉,①～を構成する，組み立てる ②～を作曲［作文］する ③～を落ち着かせる,①（法律など）に違反する ②（権利など）を侵害する,①（人が主語）～と一緒に行く ②（物が主語）～に伴う,～を制限する,（into～）①（～に）ぶつかる ②（～に）偶然出会う,①～を打つ ②～に勝つ,1,unemployment は「①失業 ②失業率（＝－rate），失業者数 （① ② ともに〈不可算〉）」という意味で使われます。 語源メモ: -ment「こと」、ment「考える、心、思い」。,経済,3,true
