id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_en_1180,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ①～を行う ②（電気，熱）を伝える ③行為,conduct,capture,geography,option,breeze,organism,grace,brief,1,conduct が正解です。意味は「①～を行う ②（電気，熱）を伝える ③行為」。 語源メモ: con-(一緒に） +? -duct-（導く）。,経済,4,true
leap_en_1181,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①（隠れていたものが）現れる ②（国家などが）台頭する,emerge,inquiry,psychology,nightmare,desert,wildlife,charm,potential,1,emerge が正解です。意味は「①（隠れていたものが）現れる ②（国家などが）台頭する」。 語源メモ: ex-（～の外へ）＋mergo（水に沈む）。,経済,4,true
leap_en_1182,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①展開する，はっきりしてくる ②～を広げる,unfold,specialize,institution,keen,fog,beast,rational,tough,1,unfold が正解です。意味は「①展開する，はっきりしてくる ②～を広げる」。 語源メモ: un(反対)＋fold(折りたたむ）。,環境,4,true
leap_en_1183,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①（from ～）（～に）由来する ②～を引き出す，得る,derive,semester,dormitory,cherish,moisture,ape,magnificent,secondhand,1,derive が正解です。意味は「①（from ～）（～に）由来する ②～を引き出す，得る」。 語源メモ: de-（～から）＋rivo（流す）。,環境,4,true
leap_en_1184,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: ～を所有している,possess,biology,notion,intend,damp,mammal,superior,resemble,1,possess が正解です。意味は「～を所有している」。 語源メモ: potis（可能な）＋sedeo（座る）。,IT,4,true
leap_en_1185,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ～を保持する,retain,ecology,concept,suspect,path,flock,loyal,contrary,1,retain が正解です。意味は「～を保持する」。 語源メモ: re「後ろへ」tain「つかんで離さない」。,IT,4,true
leap_en_1186,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①（場所，地位，契約など）を確保する ②安全で，守られて,secure,philosophy,meditation,comprehend,trail,breed,horrible,category,1,secure が正解です。意味は「①（場所，地位，契約など）を確保する ②安全で，守られて」。 語源メモ: se-（無しで）＋cura（心配；気配り）。,経済,4,true
leap_en_1187,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①～を捕らえる ②捕獲，（敵地の）攻略,capture,geography,insight,misunderstand,stream,reproduce,miserable,scope,1,capture が正解です。意味は「①～を捕らえる ②捕獲，（敵地の）攻略」。 語源メモ: cap「つかみ取る」ture「こと」。,環境,4,true
leap_en_1188,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①（into ～）（～の）調査 ②質問，問い合わせ,inquiry,psychology,outlook,identify,tide,hatch,dull,respective,1,inquiry が正解です。意味は「①（into ～）（～の）調査 ②質問，問い合わせ」。,経済,4,true
leap_en_1189,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: （in ～） ①〈英〉（～を）専攻する ②（～を）専門にする,specialize,institution,caution,permit,habitat,diligent,nasty,given,1,specialize が正解です。意味は「（in ～） ①〈英〉（～を）専攻する ②（～を）専門にする」。 語源メモ: spect「見る」al「性質」ize「する」＝「見い出す」。,環境,4,true
leap_en_1190,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: （米，日本などの2 学期制の）学期,semester,dormitory,will,acknowledge,layer,noble,insane,peculiar,1,semester が正解です。意味は「（米，日本などの2 学期制の）学期」。 語源メモ: sex（六）＋mensis（月）「六か月続くもの」。,経済,4,true
leap_en_1191,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: 生物学,biology,notion,option,trim,volcano,arrogant,ridiculous,plenty,1,biology が正解です。意味は「生物学」。 語源メモ: -logy「学問」。,IT,4,true
leap_en_1192,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: 生態（学）,ecology,concept,nightmare,omit,mine,timid,notorious,sufficient,1,ecology が正解です。意味は「生態（学）」。 語源メモ: oikos（生息地；家）＋logia（研究）。,IT,4,true
leap_en_1193,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①（学問としての）哲学〈不可算〉 ②人生哲学，考え方〈可算〉,philosophy,meditation,keen,cultivate,scent,humble,evil,numerous,1,philosophy が正解です。意味は「①（学問としての）哲学〈不可算〉 ②人生哲学，考え方〈可算〉」。 語源メモ: philo「愛」sophy「知」。,経済,4,true
leap_en_1194,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: 地理（学）,geography,insight,cherish,shade,wheat,inclined,mess,substantial,1,geography が正解です。意味は「地理（学）」。 語源メモ: geo(地)とgraphia(記述)。,環境,4,true
leap_en_1195,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ①心理学 ②心理,psychology,outlook,intend,breeze,swallow,principal,vast,unit,1,psychology が正解です。意味は「①心理学 ②心理」。 語源メモ: psykhe(精神)とlogia(学問)。,IT,4,true
leap_en_1196,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①（大学，病院などの）機関 ②（結婚などの）制度,institution,caution,suspect,desert,web,prime,huge,diameter,1,institution が正解です。意味は「①（大学，病院などの）機関 ②（結婚などの）制度」。 語源メモ: in「上に」st「立つ」tion「こと、もの」。,経済,4,true
leap_en_1197,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: 寮,dormitory,will,comprehend,fog,cattle,indispensable,tiny,quantity,1,dormitory が正解です。意味は「寮」。,経済,4,true
leap_en_1198,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: 考え,notion,option,misunderstand,moisture,kitten,grave,sphere,deficiency,1,notion が正解です。意味は「考え」。 語源メモ: gno-（知る/知っている）。,環境,4,true
leap_en_1199,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: 概念，考え,concept,nightmare,identify,damp,organism,definite,strip,lessen,1,concept が正解です。意味は「概念，考え」。 語源メモ: conceive（ con「強意」ceive「つかみ取る」）。,IT,4,true
leap_en_1200,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ①瞑想 ②熟考,meditation,keen,permit,path,wildlife,evident,internal,era,1,meditation が正解です。意味は「①瞑想 ②熟考」。 語源メモ: -ation「すること、するもの」、-tion「こと、もの」、med-「中間」。,経済,4,true
leap_en_1201,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①（into ～）（～に対する）洞察（力） ②見識,insight,cherish,acknowledge,trail,beast,prominent,mobile,session,1,insight が正解です。意味は「①（into ～）（～に対する）洞察（力） ②見識」。 語源メモ: in-（～の中に）＋siht（見ること）。,経済,4,true
leap_en_1202,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（人生，世界などに対する）考え方 ②（経済，天候などの）見通し,outlook,intend,trim,stream,ape,marked,steep,pause,1,outlook が正解です。意味は「①（人生，世界などに対する）考え方 ②（経済，天候などの）見通し」。 語源メモ: out（外へ）＋look（見る）。,IT,4,true
leap_en_1203,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①用心 ②警告 ③～に注意［警告］を与える,caution,suspect,omit,tide,mammal,grace,intense,meanwhile,1,caution が正解です。意味は「①用心 ②警告 ③～に注意［警告］を与える」。 語源メモ: caveo（注意する）＋-tio（こと）。,経済,4,true
leap_en_1204,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: ①意志 ②遺書,will,comprehend,cultivate,habitat,flock,charm,abstract,souvenir,1,will が正解です。意味は「①意志 ②遺書」。 語源メモ: will「望み」。,経済,4,true
leap_en_1205,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: 選択肢，選択（の自由）,option,misunderstand,shade,layer,breed,rational,inevitable,brick,1,option が正解です。意味は「選択肢，選択（の自由）」。 語源メモ: opto（選ぶ）＋-io（こと）。,経済,4,true
leap_en_1206,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①悪夢 ②悪夢のようなこと,nightmare,identify,breeze,volcano,reproduce,magnificent,neutral,pole,1,nightmare が正解です。意味は「①悪夢 ②悪夢のようなこと」。 語源メモ: night（夜）＋mare（寝ている人の胸に座る悪霊）。,経済,4,true
leap_en_1207,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（頭脳，感性などが）鋭い ②（be － on ～）（～に）熱中して，好きで,keen,permit,desert,mine,hatch,superior,brief,thread,1,keen が正解です。意味は「①（頭脳，感性などが）鋭い ②（be － on ～）（～に）熱中して，好きで」。 語源メモ: cene（感覚が鋭い）。,経済,4,true
leap_en_1208,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ～を大切にする，胸に抱く,cherish,acknowledge,fog,scent,diligent,loyal,potential,mischief,1,cherish が正解です。意味は「～を大切にする，胸に抱く」。 語源メモ: carus（最愛の）。,IT,4,true
leap_en_1209,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: （to do）～するつもりだ,intend,trim,moisture,wheat,noble,horrible,tough,superstition,1,intend が正解です。意味は「（to do）～するつもりだ」。 語源メモ: in「その方向へ」tend「伸ばす」。,環境,4,true
leap_en_1210,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ①（that S V）～ではないかと思う ②～に嫌疑をかける ③容疑者,suspect,omit,damp,swallow,arrogant,miserable,secondhand,storage,1,suspect が正解です。意味は「①（that S V）～ではないかと思う ②～に嫌疑をかける ③容疑者」。 語源メモ: sus「下に」spect「見る」。,IT,4,true
leap_en_1211,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ～を（十分に）理解する,comprehend,cultivate,path,web,timid,dull,resemble,shelter,1,comprehend が正解です。意味は「～を（十分に）理解する」。 語源メモ: com-（一緒に）＋prehendo（つかむ）。,経済,4,true
leap_en_1212,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: （人，人の言うこと）を誤解している,misunderstand,shade,trail,cattle,humble,nasty,contrary,garment,1,misunderstand が正解です。意味は「（人，人の言うこと）を誤解している」。 語源メモ: mis「誤って」under「下に」st「立つ」。,経済,4,true
leap_en_1213,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①～を（何なのか）特定する ②（A with B）（A）を（B と）同一視する ③（with ～）（～に）なりきる,identify,breeze,stream,kitten,inclined,insane,category,cabinet,1,identify が正解です。意味は「①～を（何なのか）特定する ②（A with B）（A）を（B と）同一視する ③（with ～）（～に）なりきる」。 語源メモ: idem（同じ）+facio（作る）。,経済,4,true
leap_en_1214,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: ①～を許可する ②許可証,permit,desert,tide,organism,principal,ridiculous,scope,recipe,1,permit が正解です。意味は「①～を許可する ②許可証」。 語源メモ: 通り過ぎる（per-）のを見送る（mitto）こと/per「徹底的に」mit「送る」。,環境,4,true
leap_en_1215,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ～を認める,acknowledge,fog,habitat,wildlife,prime,notorious,respective,brochure,1,acknowledge が正解です。意味は「～を認める」。 語源メモ: ac(方向)とknowledge(知識)。,IT,4,true
leap_en_1216,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①～を刈り込む，切り取る ②こぎれいな,trim,moisture,layer,beast,indispensable,evil,given,shipping,1,trim が正解です。意味は「①～を刈り込む，切り取る ②こぎれいな」。 語源メモ: tri-「3 つの」。,環境,4,true
leap_en_1217,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ～を省く,omit,damp,volcano,ape,grave,mess,peculiar,fetch,1,omit が正解です。意味は「～を省く」。,環境,4,true
leap_en_1218,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①～を耕す ②～を育む ③～を磨く,cultivate,path,mine,mammal,definite,vast,plenty,distribute,1,cultivate が正解です。意味は「①～を耕す ②～を育む ③～を磨く」。 語源メモ: cult「耕す」+ate「する」。,経済,4,true
leap_en_1219,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: ①日陰，（絵画，写真の）陰の部分，ブラインド ②（意味などの）わずかな違い,shade,trail,scent,flock,evident,huge,sufficient,statue,1,shade が正解です。意味は「①日陰，（絵画，写真の）陰の部分，ブラインド ②（意味などの）わずかな違い」。 語源メモ: skey-（暗闇）。,IT,4,true
leap_en_1220,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: そよ風,breeze,stream,wheat,breed,prominent,tiny,numerous,sculpture,1,breeze が正解です。意味は「そよ風」。,IT,4,true
leap_en_1221,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①砂漠 ②～を見捨てる,desert,tide,swallow,reproduce,marked,sphere,substantial,carve,1,desert が正解です。意味は「①砂漠 ②～を見捨てる」。 語源メモ: desero（去る）。,経済,4,true
leap_en_1222,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: 霧,fog,habitat,web,hatch,grace,strip,unit,myth,1,fog が正解です。意味は「霧」。,IT,4,true
leap_en_1223,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: 湿気，水分,moisture,layer,cattle,diligent,charm,internal,diameter,craft,1,moisture が正解です。意味は「湿気，水分」。 語源メモ: moiste（湿った）＋-eur（動作主）。,環境,4,true
leap_en_1224,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: 湿った，じめじめした,damp,volcano,kitten,noble,rational,mobile,quantity,journal,1,damp が正解です。意味は「湿った，じめじめした」。,IT,4,true
leap_en_1225,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: （小）道,path,mine,organism,arrogant,magnificent,steep,deficiency,heaven,1,path が正解です。意味は「（小）道」。 語源メモ: path「小道」。,環境,4,true
leap_en_1226,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①山道 ②跡 ③（a － of destruction）爪跡,trail,scent,wildlife,timid,superior,intense,lessen,funeral,1,trail が正解です。意味は「①山道 ②跡 ③（a － of destruction）爪跡」。 語源メモ: tragh-（引きずる・引きずった跡）。,環境,4,true
leap_en_1227,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①小川 ②（a － of ～）（～の）流れ,stream,wheat,beast,humble,loyal,abstract,era,soul,1,stream が正解です。意味は「①小川 ②（a － of ～）（～の）流れ」。,IT,4,true
leap_en_1228,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①潮（の干満），潮流 ②時流,tide,swallow,ape,inclined,horrible,inevitable,session,priest,1,tide が正解です。意味は「①潮（の干満），潮流 ②時流」。 語源メモ: tidiz（時間；周期）。,経済,4,true
leap_en_1229,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: 生息地,habitat,web,mammal,principal,miserable,neutral,pause,faith,1,habitat が正解です。意味は「生息地」。 語源メモ: habeo（持つ）＋-to（反復動詞）。,IT,4,true
leap_en_1230,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: （大気や地面などの）層,layer,cattle,flock,prime,dull,brief,meanwhile,sacred,1,layer が正解です。意味は「（大気や地面などの）層」。 語源メモ: lay（横にする）＋-er（もの）=「横に広がり重なったもの」。,IT,4,true
leap_en_1231,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: 火山,volcano,kitten,breed,indispensable,nasty,potential,souvenir,divine,1,volcano が正解です。意味は「火山」。,IT,4,true
leap_en_1232,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①鉱山 ②地雷（＝landmine）,mine,organism,reproduce,grave,insane,tough,brick,context,1,mine が正解です。意味は「①鉱山 ②地雷（＝landmine）」。,経済,4,true
leap_en_1233,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①（花，果物の良い）香り ②（動物が残したそれ自身の）臭い,scent,wildlife,hatch,definite,ridiculous,secondhand,pole,singular,1,scent が正解です。意味は「①（花，果物の良い）香り ②（動物が残したそれ自身の）臭い」。 語源メモ: sentio（感じる）。,IT,4,true
leap_en_1234,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: 小麦,wheat,beast,diligent,evident,notorious,resemble,thread,command,1,wheat が正解です。意味は「小麦」。,環境,4,true
leap_en_1235,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ①ツバメ ②～を飲み込む,swallow,ape,noble,prominent,evil,contrary,mischief,instance,1,swallow が正解です。意味は「①ツバメ ②～を飲み込む」。 語源メモ: swelk-（飲む）。,環境,4,true
leap_en_1236,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①（クモの）巣 ②インターネット（www＝the World Wide Web）,web,mammal,arrogant,marked,mess,category,superstition,narrative,1,web が正解です。意味は「①（クモの）巣 ②インターネット（www＝the World Wide Web）」。 語源メモ: webh（織る 編む）。,IT,4,true
leap_en_1237,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ウシ,cattle,flock,timid,grace,vast,scope,storage,dialogue,1,cattle が正解です。意味は「ウシ」。 語源メモ: catel（財産）→kaput（頭）「財産としての家畜」。,IT,4,true
leap_en_1238,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: 子ネコ,kitten,breed,humble,charm,huge,respective,shelter,usage,1,kitten が正解です。意味は「子ネコ」。,IT,4,true
leap_en_1239,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: 生物,organism,reproduce,inclined,rational,tiny,given,garment,accent,1,organism が正解です。意味は「生物」。,環境,4,true
leap_en_1240,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: 野生生物,wildlife,hatch,principal,magnificent,sphere,peculiar,cabinet,temper,1,wildlife が正解です。意味は「野生生物」。,経済,4,true
leap_en_1241,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: 野獣,beast,diligent,prime,superior,strip,plenty,recipe,affection,1,beast が正解です。意味は「野獣」。,経済,4,true
leap_en_1242,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: 類人猿,ape,noble,indispensable,loyal,internal,sufficient,brochure,enthusiasm,1,ape が正解です。意味は「類人猿」。,IT,4,true
leap_en_1243,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: 哺乳動物，哺乳類,mammal,arrogant,grave,horrible,mobile,numerous,shipping,passion,1,mammal が正解です。意味は「哺乳動物，哺乳類」。 語源メモ: mamma（乳房）＋-alis（～の）。,経済,4,true
leap_en_1244,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: ①（鳥，羊の）群れ ②群れる,flock,timid,definite,miserable,steep,substantial,fetch,rage,1,flock が正解です。意味は「①（鳥，羊の）群れ ②群れる」。 語源メモ: flukkaz（鳥の群れ）→flukkona（飛ぶ）。,経済,4,true
leap_en_1245,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ①繁殖する ②～を繁殖させる ③～を引き起こす ④品種，血統,breed,humble,evident,dull,intense,unit,distribute,sorrow,1,breed が正解です。意味は「①繁殖する ②～を繁殖させる ③～を引き起こす ④品種，血統」。 語源メモ: brodijana（卵を抱く）。,IT,4,true
leap_en_1246,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①繁殖する ②～を繁殖させる ③（音，絵など）を再現する,reproduce,inclined,prominent,nasty,abstract,diameter,statue,incredible,1,reproduce が正解です。意味は「①繁殖する ②～を繁殖させる ③（音，絵など）を再現する」。 語源メモ: ?re-（再び）＋produce（生み出す）→pro-（～の前へ）＋duco（導く）。,経済,4,true
leap_en_1247,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（卵から）かえる，孵化する ②（卵から）～をかえす,hatch,principal,marked,insane,inevitable,quantity,sculpture,chuckle,1,hatch が正解です。意味は「①（卵から）かえる，孵化する ②（卵から）～をかえす」。,IT,4,true
leap_en_1248,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: 勤勉な,diligent,prime,grace,ridiculous,neutral,deficiency,carve,tease,1,diligent が正解です。意味は「勤勉な」。 語源メモ: di-（徹底的に）＋lego（選ぶ；欲する）「熱意を持って励む状態」。,経済,4,true
leap_en_1249,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: ①高潔な ②貴族の ③貴族〈可算〉,noble,indispensable,charm,notorious,brief,lessen,myth,dare,1,noble が正解です。意味は「①高潔な ②貴族の ③貴族〈可算〉」。 語源メモ: nobilis（名高い）→?nosco（知る）＋-bilis（～できる）。,環境,4,true
leap_en_1250,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: 傲慢な,arrogant,grave,rational,evil,potential,era,craft,willing,1,arrogant が正解です。意味は「傲慢な」。 語源メモ: ad(方向)+rogare(求める)。,IT,4,true
leap_en_1251,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: 臆病な,timid,definite,magnificent,mess,tough,session,journal,scream,1,timid が正解です。意味は「臆病な」。 語源メモ: timeo（怖がる）＋-idus（状態）。,IT,4,true
leap_en_1252,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①控えめな ②卑しい，貧しい,humble,evident,superior,vast,secondhand,pause,heaven,soothe,1,humble が正解です。意味は「①控えめな ②卑しい，貧しい」。 語源メモ: humus（地面）。,IT,4,true
leap_en_1253,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①（be ～ to do）～する傾向がある ②～したい気持ちだ,inclined,prominent,loyal,huge,resemble,meanwhile,funeral,tempt,1,inclined が正解です。意味は「①（be ～ to do）～する傾向がある ②～したい気持ちだ」。 語源メモ: in-（～の中に）＋clino（傾く）。,IT,4,true
leap_en_1254,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: ①主要な ②〈米〉校長,principal,marked,horrible,tiny,contrary,souvenir,soul,scold,1,principal が正解です。意味は「①主要な ②〈米〉校長」。 語源メモ: 一番目（primus）を取る人（-ceps）の（-alis）。,経済,4,true
leap_en_1255,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ①（目標，容疑者などが）最重要な ②素数,prime,grace,miserable,sphere,category,brick,priest,oppress,1,prime が正解です。意味は「①（目標，容疑者などが）最重要な ②素数」。 語源メモ: pri-（前に）＋-isemos（最上級）＝「第一の」。,IT,4,true
leap_en_1256,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: 不可欠な,indispensable,charm,dull,strip,scope,pole,faith,threaten,1,indispensable が正解です。意味は「不可欠な」。 語源メモ: in-（否定）＋dispensabilis（無くても済む）→?dis-（ばらばらに）＋penso（量り分ける）+able(できる）。,環境,4,true
leap_en_1257,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①重大な ②墓（穴）,grave,rational,nasty,internal,respective,thread,sacred,delight,1,grave が正解です。意味は「①重大な ②墓（穴）」。 語源メモ: ghrabh-（掘る）。,経済,4,true
leap_en_1258,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: 明確な,definite,magnificent,insane,mobile,given,mischief,divine,astonish,1,definite が正解です。意味は「明確な」。,環境,4,true
leap_en_1259,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: 明らかな,evident,superior,ridiculous,steep,peculiar,superstition,context,mourn,1,evident が正解です。意味は「明らかな」。 語源メモ: dent「歯」。,IT,4,true
leap_en_1260,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: ①（物が）目立った ②（人が）著名な，重要な,prominent,loyal,notorious,intense,plenty,storage,singular,offend,1,prominent が正解です。意味は「①（物が）目立った ②（人が）著名な，重要な」。 語源メモ: pro-「前に」men「突き出る」-ent「性質」。,IT,4,true
leap_en_1261,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: （名詞の前で）際立った，著しい,marked,horrible,evil,abstract,sufficient,shelter,command,depress,1,marked が正解です。意味は「（名詞の前で）際立った，著しい」。 語源メモ: mark「取引、商売」。,IT,4,true
leap_en_1262,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: ①優美さ ②（say －）（食事の前後の）感謝の祈り（をささげる）,grace,miserable,mess,inevitable,numerous,garment,instance,sacrifice,1,grace が正解です。意味は「①優美さ ②（say －）（食事の前後の）感謝の祈り（をささげる）」。 語源メモ: gratus（喜ばせる）「人を喜ばせるような美しさ」。,IT,4,true
leap_en_1263,英語,英単語 LEAP 英訳,2学期,範囲C,次の意味に最も近い英単語を選びなさい: ①魅力 ②（a good-luck －）お守り，まじない,charm,dull,vast,neutral,substantial,cabinet,narrative,impulse,1,charm が正解です。意味は「①魅力 ②（a good-luck －）お守り，まじない」。 語源メモ: carmen（歌；呪文）→kan-（歌う）。,IT,4,true
leap_en_1264,英語,英単語 LEAP 英訳,2学期,範囲D,次の意味に最も近い英単語を選びなさい: 理性的な,rational,nasty,huge,brief,unit,recipe,dialogue,curse,1,rational が正解です。意味は「理性的な」。 語源メモ: ratio（計算）＋-alis（～の）。,環境,4,true
leap_en_1265,英語,英単語 LEAP 英訳,2学期,範囲E,次の意味に最も近い英単語を選びなさい: 壮大な，素晴らしい,magnificent,insane,tiny,potential,diameter,brochure,usage,factor,1,magnificent が正解です。意味は「壮大な，素晴らしい」。 語源メモ: より（-ior）大きな（magnus）ことをし（facio）ている（-ent）こと。,経済,4,true
leap_en_1266,英語,英単語 LEAP 英訳,2学期,範囲A,次の意味に最も近い英単語を選びなさい: ①（be － to ～）（～）より優れている ②上役，上司,superior,ridiculous,sphere,tough,quantity,shipping,accent,stem,1,superior が正解です。意味は「①（be － to ～）（～）より優れている ②上役，上司」。 語源メモ: superus（上にある）＋-ior（より）。,IT,4,true
leap_en_1267,英語,英単語 LEAP 英訳,2学期,範囲B,次の意味に最も近い英単語を選びなさい: （to ～）（～に）忠実な,loyal,notorious,strip,secondhand,deficiency,fetch,temper,trigger,1,loyal が正解です。意味は「（to ～）（～に）忠実な」。 語源メモ: lex（法律；ルール）＋-alis（～の）。,経済,4,true
